Sr_No,Job_Profession,Student,Linguistic,Musical,Bodily,Logical_Mathematical,Spatial_Visualization,Interpersonal,Intrapersonal,Naturalist,Student_ID,P1,P2,P3,P4,P5,P6,P7,P8,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
12,Computer analyst,S576,16,5,14,15,5,12,15,5,S576,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,10.88,2.0,Good
12,Computer analyst,S577,17,8,12,16,7,13,16,6,S577,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.88,2.0,Good
12,Computer analyst,S578,18,7,13,17,6,13,17,6,S578,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.12,2.0,Good
12,Computer analyst,S579,19,8,12,18,6,13,18,5,S579,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.38,2.0,Good
12,Computer analyst,S580,20,9,13,19,5,13,19,5,S580,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.88,2.0,Good
12,Computer analyst,S581,15,10,14,20,7,13,20,6,S581,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Logical_Mathematical,13.12,2.0,Good
12,Computer analyst,S582,16,5,11,15,6,13,15,6,S582,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,10.88,2.0,Good
12,Computer analyst,S583,17,6,14,16,6,13,16,5,S583,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.62,2.0,Good
12,Computer analyst,S584,18,7,12,17,5,13,17,6,S584,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.88,2.0,Good
12,Computer analyst,S585,19,8,13,18,7,13,18,6,S585,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.75,2.0,Good
12,Computer analyst,S586,20,9,12,19,6,13,19,5,S586,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.88,2.0,Good
12,Computer analyst,S587,15,10,13,20,6,13,20,5,S587,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Logical_Mathematical,12.75,2.0,Good
12,Computer analyst,S588,16,5,14,15,5,13,15,6,S588,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.12,2.0,Good
12,Computer analyst,S589,17,6,11,16,7,14,16,6,S589,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.62,2.0,Good
12,Computer analyst,S590,18,7,14,17,6,14,17,5,S590,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.25,2.0,Good
12,Computer analyst,S591,19,8,12,18,6,14,18,5,S591,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.5,2.0,Good
12,Computer analyst,S592,20,9,13,19,5,14,19,6,S592,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,13.12,2.0,Good
12,Computer analyst,S593,15,10,12,20,7,14,20,6,S593,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Logical_Mathematical,13.0,2.0,Good
12,Computer analyst,S594,16,5,13,15,6,14,15,5,S594,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,11.12,2.0,Good
12,Computer analyst,S595,17,6,14,16,6,14,16,7,S595,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.0,2.0,Good
12,Computer analyst,S596,18,7,11,17,5,14,17,7,S596,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.0,2.0,Good
12,Computer analyst,S597,19,8,14,18,7,14,18,6,S597,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,13.0,2.0,Good
12,Computer analyst,S598,20,9,12,19,6,14,19,5,S598,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,13.0,2.0,Good
12,Computer analyst,S599,16,10,13,20,7,14,20,7,S599,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Logical_Mathematical,13.38,2.0,Good
12,Computer analyst,S600,17,8,14,17,9,14,16,7,S600,BEST,POOR,AVG,BEST,POOR,AVG,BEST,POOR,Linguistic,12.75,2.0,Good
13,Computer programmer,S601,19,8,8,15,5,13,11,10,S601,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.12,1.75,Average
13,Computer programmer,S602,20,5,9,16,6,13,12,5,S602,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.75,1.75,Average
13,Computer programmer,S603,18,6,10,17,7,13,13,6,S603,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.25,1.75,Average
13,Computer programmer,S604,17,5,5,18,8,13,14,7,S604,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.88,1.75,Average
13,Computer programmer,S605,15,6,6,19,9,13,14,8,S605,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.25,1.75,Average
13,Computer programmer,S606,20,5,7,20,5,13,13,9,S606,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.5,1.75,Average
13,Computer programmer,S607,19,6,8,15,6,13,12,10,S607,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.12,1.75,Average
13,Computer programmer,S608,18,5,9,16,7,13,12,5,S608,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.62,1.75,Average
13,Computer programmer,S609,17,6,10,17,8,13,11,6,S609,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.0,1.75,Average
13,Computer programmer,S610,19,5,8,18,9,13,11,7,S610,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.25,1.75,Average
13,Computer programmer,S611,20,6,9,19,5,13,12,8,S611,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.5,1.75,Average
13,Computer programmer,S612,18,5,10,20,6,13,13,9,S612,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.75,1.75,Average
13,Computer programmer,S613,17,6,5,15,7,13,14,10,S613,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.88,1.75,Average
13,Computer programmer,S614,15,5,6,16,8,12,14,5,S614,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.12,1.75,Average
13,Computer programmer,S615,20,6,7,17,9,12,13,6,S615,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.25,1.75,Average
13,Computer programmer,S616,19,5,8,18,5,12,12,7,S616,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.75,1.75,Average
13,Computer programmer,S617,18,6,9,19,6,12,12,8,S617,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.25,1.75,Average
13,Computer programmer,S618,17,5,10,20,7,12,11,9,S618,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.38,1.75,Average
13,Computer programmer,S619,19,6,8,15,8,12,11,10,S619,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.12,1.75,Average
13,Computer programmer,S620,20,5,9,16,9,12,12,5,S620,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.0,1.75,Average
13,Computer programmer,S621,18,6,10,17,5,12,13,6,S621,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.88,1.75,Average
13,Computer programmer,S622,17,5,5,18,6,12,14,7,S622,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.5,1.75,Average
13,Computer programmer,S623,15,6,6,19,7,12,14,8,S623,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.88,1.75,Average
13,Computer programmer,S624,20,5,7,20,8,12,13,9,S624,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.75,1.75,Average
13,Computer programmer,S625,19,6,8,15,9,12,12,10,S625,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.38,1.75,Average
13,Computer programmer,S626,18,5,9,16,5,12,12,5,S626,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.25,1.75,Average
13,Computer programmer,S627,17,6,10,17,6,12,11,6,S627,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.62,1.75,Average
13,Computer programmer,S628,16,5,8,18,7,11,11,7,S628,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.38,1.75,Average
13,Computer programmer,S629,15,6,9,19,8,11,12,8,S629,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.0,1.75,Average
13,Computer programmer,S630,19,5,10,20,9,11,13,9,S630,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,12.0,1.75,Average
13,Computer programmer,S631,18,6,5,15,5,11,14,10,S631,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.5,1.75,Average
13,Computer programmer,S632,17,5,6,16,6,11,14,5,S632,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.0,1.75,Average
13,Computer programmer,S633,16,6,7,17,7,11,13,6,S633,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.38,1.75,Average
13,Computer programmer,S634,15,5,8,18,8,11,12,7,S634,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.5,1.75,Average
13,Computer programmer,S635,19,6,9,19,9,11,12,8,S635,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.62,1.75,Average
13,Computer programmer,S636,18,5,10,20,5,11,11,9,S636,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.12,1.75,Average
13,Computer programmer,S637,17,6,8,15,6,11,11,10,S637,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.5,1.75,Average
13,Computer programmer,S638,16,5,9,16,7,11,12,5,S638,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.12,1.75,Average
13,Computer programmer,S639,15,6,10,17,8,11,13,6,S639,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.75,1.75,Average
13,Computer programmer,S640,19,5,5,18,9,13,14,7,S640,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.25,1.75,Average
13,Computer programmer,S641,18,6,6,19,5,13,14,8,S641,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.12,1.75,Average
13,Computer programmer,S642,17,5,7,20,6,13,13,9,S642,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.25,1.75,Average
13,Computer programmer,S643,16,6,8,15,7,13,12,10,S643,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.88,1.75,Average
13,Computer programmer,S644,15,5,9,16,8,13,12,5,S644,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.38,1.75,Average
13,Computer programmer,S645,19,6,10,17,9,13,11,6,S645,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.38,1.75,Average
13,Computer programmer,S646,18,5,6,18,5,13,11,7,S646,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,10.38,1.75,Average
13,Computer programmer,S647,17,6,7,19,6,13,11,8,S647,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.88,1.75,Average
13,Computer programmer,S648,16,5,8,20,7,13,11,9,S648,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,11.12,1.75,Average
13,Computer programmer,S649,15,6,9,16,8,13,11,8,S649,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Logical_Mathematical,10.75,1.75,Average
13,Computer programmer,S650,19,7,10,17,9,13,11,9,S650,BEST,POOR,POOR,BEST,POOR,AVG,AVG,POOR,Linguistic,11.88,1.75,Average
14,Database designer,S651,13,5,9,15,9,15,6,14,S651,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.75,1.75,Average
14,Database designer,S652,12,6,9,15,9,16,6,14,S652,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,10.88,1.75,Average
14,Database designer,S653,12,7,9,16,9,17,6,14,S653,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.25,1.75,Average
14,Database designer,S654,12,8,9,16,9,20,6,14,S654,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.75,1.75,Average
14,Database designer,S655,12,9,9,17,9,15,6,14,S655,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.38,1.75,Average
14,Database designer,S656,12,10,9,17,9,17,6,14,S656,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.75,1.75,Average
14,Database designer,S657,12,5,9,18,9,16,6,14,S657,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.12,1.75,Average
14,Database designer,S658,12,6,9,18,9,15,6,14,S658,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.12,1.75,Average
14,Database designer,S659,12,7,9,19,9,16,6,14,S659,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.5,1.75,Average
14,Database designer,S660,12,8,9,19,9,17,9,14,S660,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,12.12,1.75,Average
14,Database designer,S661,12,9,8,20,9,20,8,14,S661,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,12.5,1.75,Average
14,Database designer,S662,12,10,8,20,9,15,8,14,S662,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,12.0,1.75,Average
14,Database designer,S663,12,5,8,15,9,17,8,14,S663,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.0,1.75,Average
14,Database designer,S664,12,6,8,15,9,16,8,14,S664,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.0,1.75,Average
14,Database designer,S665,12,7,8,16,9,15,8,14,S665,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.12,1.75,Average
14,Database designer,S666,11,8,6,16,9,16,6,14,S666,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.75,1.75,Average
14,Database designer,S667,11,9,6,17,9,17,6,14,S667,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.12,1.75,Average
14,Database designer,S668,11,10,6,17,8,20,6,14,S668,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.5,1.75,Average
14,Database designer,S669,11,5,6,18,8,15,6,14,S669,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.38,1.75,Average
14,Database designer,S670,11,6,6,18,8,17,6,14,S670,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.75,1.75,Average
14,Database designer,S671,11,7,6,19,8,16,6,14,S671,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.88,1.75,Average
14,Database designer,S672,11,8,6,19,8,15,6,14,S672,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.88,1.75,Average
14,Database designer,S673,11,9,6,20,8,16,6,14,S673,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.25,1.75,Average
14,Database designer,S674,11,10,5,20,8,17,5,14,S674,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.25,1.75,Average
14,Database designer,S675,11,5,5,15,8,20,5,14,S675,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,10.38,1.75,Average
14,Database designer,S676,11,6,5,15,8,15,5,14,S676,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,9.88,1.75,Average
14,Database designer,S677,11,7,5,16,8,17,9,14,S677,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,10.88,1.75,Average
14,Database designer,S678,13,8,5,16,8,16,8,14,S678,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.0,1.75,Average
14,Database designer,S679,13,9,5,17,8,16,8,14,S679,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.25,1.75,Average
14,Database designer,S680,13,10,10,17,8,15,8,14,S680,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.88,1.75,Average
14,Database designer,S681,13,5,10,18,8,16,8,14,S681,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.5,1.75,Average
14,Database designer,S682,13,6,10,18,8,17,8,14,S682,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.75,1.75,Average
14,Database designer,S683,13,7,10,19,8,20,6,14,S683,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,12.12,1.75,Average
14,Database designer,S684,13,8,10,19,8,15,6,14,S684,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.62,1.75,Average
14,Database designer,S685,13,9,10,20,8,17,6,14,S685,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,12.12,1.75,Average
14,Database designer,S686,13,10,10,20,8,16,6,14,S686,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,12.12,1.75,Average
14,Database designer,S687,13,5,10,15,8,16,6,14,S687,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,10.88,1.75,Average
14,Database designer,S688,13,6,5,15,8,15,6,14,S688,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.25,1.75,Average
14,Database designer,S689,11,7,5,16,8,16,6,14,S689,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.38,1.75,Average
14,Database designer,S690,12,8,6,16,8,17,6,14,S690,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,10.88,1.75,Average
14,Database designer,S691,13,9,6,17,8,20,5,14,S691,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.5,1.75,Average
14,Database designer,S692,14,10,7,17,7,15,5,14,S692,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.12,1.75,Average
14,Database designer,S693,14,5,7,18,7,16,5,14,S693,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.75,1.75,Average
14,Database designer,S694,13,6,5,18,7,15,6,14,S694,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.5,1.75,Average
14,Database designer,S695,12,7,5,19,7,16,7,14,S695,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.88,1.75,Average
14,Database designer,S696,11,8,6,19,7,17,5,14,S696,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.88,1.75,Average
14,Database designer,S697,14,9,6,20,7,20,5,14,S697,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.88,1.75,Average
14,Database designer,S698,13,10,7,20,7,15,5,14,S698,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,11.38,1.75,Average
14,Database designer,S699,12,10,7,15,7,17,6,14,S699,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Interpersonal,11.0,1.75,Average
14,Database designer,S700,11,9,6,16,7,16,7,14,S700,AVG,POOR,POOR,BEST,POOR,BEST,POOR,AVG,Logical_Mathematical,10.75,1.75,Average
15,Economist,S701,14,13,5,15,7,16,16,8,S701,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.75,2.0,Good
15,Economist,S702,12,12,6,15,5,20,15,9,S702,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.75,2.0,Good
15,Economist,S703,11,11,7,15,6,19,16,10,S703,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S704,13,11,8,15,7,15,17,5,S704,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.38,2.0,Good
15,Economist,S705,12,13,9,15,5,17,20,6,S705,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.12,2.0,Good
15,Economist,S706,11,13,10,15,5,16,16,7,S706,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.62,2.0,Good
15,Economist,S707,11,12,5,15,6,20,15,8,S707,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.5,2.0,Good
15,Economist,S708,13,11,6,15,7,19,16,9,S708,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.0,2.0,Good
15,Economist,S709,12,11,7,15,5,15,17,10,S709,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.5,2.0,Good
15,Economist,S710,14,13,8,15,5,17,20,5,S710,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.12,2.0,Good
15,Economist,S711,14,13,9,15,6,16,16,6,S711,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S712,12,12,10,15,7,20,15,7,S712,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.25,2.0,Good
15,Economist,S713,11,11,5,15,5,19,16,8,S713,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.25,2.0,Good
15,Economist,S714,13,11,6,15,5,15,17,9,S714,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.38,2.0,Good
15,Economist,S715,12,13,7,16,6,17,20,10,S715,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.62,2.0,Good
15,Economist,S716,11,13,8,16,7,16,16,5,S716,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,2.0,Good
15,Economist,S717,11,12,9,17,5,20,15,6,S717,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S718,13,11,10,17,5,19,16,7,S718,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.25,2.0,Good
15,Economist,S719,12,11,5,18,6,15,17,8,S719,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,2.0,Good
15,Economist,S720,14,13,6,18,7,17,16,9,S720,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.5,2.0,Good
15,Economist,S721,14,13,7,15,5,16,15,10,S721,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S722,12,12,8,15,5,20,16,5,S722,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.62,2.0,Good
15,Economist,S723,11,11,9,16,6,19,17,6,S723,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S724,13,11,10,16,7,15,20,7,S724,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.38,2.0,Good
15,Economist,S725,12,13,5,17,5,17,16,8,S725,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.62,2.0,Good
15,Economist,S726,11,13,6,17,5,16,15,9,S726,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,2.0,Good
15,Economist,S727,11,12,7,18,6,20,16,10,S727,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.5,2.0,Good
15,Economist,S728,13,11,8,18,7,19,17,5,S728,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.25,2.0,Good
15,Economist,S729,12,11,9,15,5,15,20,6,S729,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.62,2.0,Good
15,Economist,S730,14,13,10,15,5,17,16,7,S730,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.12,2.0,Good
15,Economist,S731,14,13,5,16,6,16,15,8,S731,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.62,2.0,Good
15,Economist,S732,12,12,6,16,7,20,16,9,S732,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.25,2.0,Good
15,Economist,S733,11,11,7,17,5,19,17,10,S733,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.12,2.0,Good
15,Economist,S734,13,11,8,17,5,15,20,5,S734,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.75,2.0,Good
15,Economist,S735,12,13,9,18,6,17,16,6,S735,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.12,2.0,Good
15,Economist,S736,11,13,10,18,7,16,15,7,S736,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.12,2.0,Good
15,Economist,S737,11,12,5,15,5,20,16,8,S737,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.5,2.0,Good
15,Economist,S738,13,11,6,15,5,19,17,9,S738,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S739,12,11,7,16,6,15,20,10,S739,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.12,2.0,Good
15,Economist,S740,14,13,8,16,7,17,16,5,S740,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.0,2.0,Good
15,Economist,S741,14,13,9,17,5,16,15,6,S741,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.88,2.0,Good
15,Economist,S742,12,12,10,17,5,20,16,7,S742,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.38,2.0,Good
15,Economist,S743,11,11,5,18,6,19,17,8,S743,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,2.0,Good
15,Economist,S744,13,11,6,18,7,15,20,9,S744,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.38,2.0,Good
15,Economist,S745,12,13,7,16,5,17,16,10,S745,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.0,2.0,Good
15,Economist,S746,11,13,8,17,5,16,15,5,S746,AVG,AVG,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.25,2.0,Good
