Student_ID,Job_Profession,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
S1419,Counselor,Interpersonal,12.62,2.12,Good
S1420,Counselor,Interpersonal,13.62,2.12,Good
S1421,Counselor,Logical_Mathematical,12.88,2.12,Good
S1422,Counselor,Logical_Mathematical,12.75,2.12,Good
S1423,Counselor,Intrapersonal,12.75,2.12,Good
S1424,Counselor,Interpersonal,13.0,2.12,Good
S1425,Counselor,Logical_Mathematical,12.75,2.12,Good
S1426,Counselor,Interpersonal,12.75,2.12,Good
S1427,Counselor,Interpersonal,13.38,2.12,Good
S1428,Counselor,Intrapersonal,13.88,2.12,Good
S1429,Counselor,Logical_Mathematical,13.38,2.12,Good
S1430,Counselor,Logical_Mathematical,14.25,2.12,Good
S1431,Counselor,Logical_Mathematical,13.62,2.12,Good
S1432,Counselor,Logical_Mathematical,14.25,2.12,Good
S1433,Counselor,Logical_Mathematical,13.88,2.12,Good
S1434,Counselor,Intrapersonal,13.5,2.12,Good
S1435,Counselor,Intrapersonal,13.0,2.12,Good
S1436,Counselor,Logical_Mathematical,12.38,2.12,Good
S1437,Counselor,Logical_Mathematical,13.12,2.12,Good
S1438,Counselor,Logical_Mathematical,13.0,2.12,Good
S1439,Counselor,Logical_Mathematical,13.62,2.12,Good
S1440,Counselor,Interpersonal,12.38,2.12,Good
S1441,Counselor,Intrapersonal,12.5,2.12,Good
S1442,Counselor,Intrapersonal,12.62,2.12,Good
S1443,Counselor,Intrapersonal,13.25,2.12,Good
S1444,Counselor,Logical_Mathematical,13.12,2.12,Good
S1445,Counselor,Logical_Mathematical,13.38,2.12,Good
S1446,Counselor,Interpersonal,12.88,2.12,Good
S1447,Counselor,Logical_Mathematical,12.12,2.12,Good
S1448,Counselor,Logical_Mathematical,12.5,2.12,Good
S1449,Counselor,Logical_Mathematical,13.25,2.12,Good
S1450,Counselor,Logical_Mathematical,13.75,2.12,Good
S1451,Athlete,Bodily,13.0,2.12,Good
S1452,Athlete,Interpersonal,12.38,2.12,Good
S1453,Athlete,Interpersonal,13.38,2.12,Good
S1454,Athlete,Interpersonal,13.12,2.12,Good
S1455,Athlete,Intrapersonal,13.0,2.12,Good
S1456,Athlete,Bodily,13.62,2.12,Good
S1457,Athlete,Bodily,12.88,2.12,Good
S1458,Athlete,Interpersonal,12.75,2.12,Good
S1459,Athlete,Bodily,13.0,2.12,Good
S1460,Athlete,Bodily,12.88,2.12,Good
S1461,Athlete,Interpersonal,13.62,2.12,Good
S1462,Athlete,Interpersonal,13.12,2.12,Good
S1463,Athlete,Interpersonal,12.88,2.12,Good
S1464,Athlete,Interpersonal,12.75,2.12,Good
S1465,Athlete,Bodily,13.12,2.12,Good
S1466,Athlete,Bodily,13.0,2.12,Good
S1467,Athlete,Interpersonal,13.0,2.12,Good
S1468,Athlete,Bodily,12.75,2.12,Good
S1469,Athlete,Intrapersonal,13.25,2.12,Good
S1470,Athlete,Bodily,12.5,2.12,Good
S1471,Athlete,Intrapersonal,12.12,2.12,Good
S1472,Athlete,Intrapersonal,12.0,2.12,Good
S1473,Athlete,Bodily,12.38,2.12,Good
S1474,Athlete,Bodily,12.75,2.12,Good
S1475,Athlete,Intrapersonal,12.75,2.12,Good
S1476,Athlete,Bodily,13.5,2.12,Good
S1477,Athlete,Bodily,12.62,2.12,Good
S1478,Athlete,Bodily,12.25,2.12,Good
S1479,Athlete,Bodily,12.5,2.12,Good
S1480,Athlete,Intrapersonal,12.12,2.12,Good
S1481,Athlete,Bodily,12.5,2.12,Good
S1482,Athlete,Bodily,13.38,2.12,Good
S1483,Athlete,Bodily,13.38,2.12,Good
S1484,Athlete,Interpersonal,12.88,2.12,Good
S1485,Athlete,Intrapersonal,12.75,2.12,Good
S1486,Athlete,Bodily,13.75,2.12,Good
S1487,Athlete,Bodily,13.38,2.12,Good
S1488,Athlete,Bodily,13.0,2.12,Good
S1489,Athlete,Bodily,13.0,2.12,Good
S1490,Athlete,Intrapersonal,13.62,2.12,Good
S1491,Athlete,Bodily,12.75,2.12,Good
S1492,Athlete,Bodily,13.5,2.12,Good
S1493,Athlete,Intrapersonal,12.88,2.12,Good
S1494,Athlete,Intrapersonal,12.62,2.12,Good
S1495,Athlete,Intrapersonal,13.25,2.12,Good
S1496,Athlete,Bodily,13.62,2.12,Good
S1497,Athlete,Bodily,13.62,2.12,Good
S1498,Athlete,Bodily,13.62,2.12,Good
S1499,Athlete,Bodily,12.62,2.12,Good
S1500,Athlete,Interpersonal,12.75,2.12,Good
S1501,Dancer,Musical,10.75,2.12,Good
S1502,Dancer,Musical,10.62,2.12,Good
S1503,Dancer,Musical,10.88,2.12,Good
S1504,Dancer,Bodily,11.12,2.12,Good
S1505,Dancer,Bodily,11.5,2.12,Good
S1506,Dancer,Bodily,11.5,2.12,Good
S1507,Dancer,Musical,14.12,2.12,Good
S1508,Dancer,Musical,13.75,2.12,Good
S1509,Dancer,Musical,13.38,2.12,Good
S1510,Dancer,Bodily,13.38,2.12,Good
S1511,Dancer,Bodily,13.0,2.12,Good
S1512,Dancer,Bodily,11.62,2.12,Good
S1513,Dancer,Musical,13.12,2.12,Good
S1514,Dancer,Musical,13.5,2.12,Good
S1515,Dancer,Musical,13.62,2.12,Good
S1516,Dancer,Musical,13.25,2.12,Good
S1517,Dancer,Bodily,12.88,2.12,Good
S1518,Dancer,Bodily,13.12,2.12,Good
S1519,Dancer,Musical,13.88,2.12,Good
S1520,Dancer,Musical,13.75,2.12,Good
S1521,Dancer,Musical,13.88,2.12,Good
S1522,Dancer,Musical,13.12,2.12,Good
S1523,Dancer,Bodily,12.62,2.12,Good
S1524,Dancer,Bodily,12.12,2.12,Good
S1525,Dancer,Musical,12.88,2.12,Good
S1526,Dancer,Musical,13.0,2.12,Good
S1527,Dancer,Musical,13.25,2.12,Good
S1528,Dancer,Musical,13.12,2.12,Good
S1529,Dancer,Interpersonal,13.12,2.12,Good
S1530,Dancer,Interpersonal,12.75,2.12,Good
S1531,Dancer,Musical,13.25,2.12,Good
S1532,Dancer,Musical,13.5,2.12,Good
S1533,Dancer,Musical,13.12,2.12,Good
S1534,Dancer,Musical,12.88,2.12,Good
S1535,Dancer,Musical,11.88,2.12,Good
S1536,Dancer,Bodily,11.5,2.12,Good
S1537,Dancer,Musical,12.38,2.12,Good
S1538,Dancer,Musical,12.75,2.12,Good
S1539,Dancer,Musical,12.88,2.12,Good
S1540,Dancer,Musical,12.25,2.12,Good
S1541,Dancer,Musical,12.12,2.12,Good
S1542,Dancer,Bodily,12.38,2.12,Good
S1543,Dancer,Musical,13.12,2.12,Good
S1544,Dancer,Musical,13.12,2.12,Good
S1545,Dancer,Musical,11.88,2.12,Good
S1546,Dancer,Musical,12.5,2.12,Good
S1547,Dancer,Musical,12.12,2.12,Good
S1548,Dancer,Interpersonal,11.75,2.12,Good
S1549,Dancer,Musical,12.75,2.12,Good
S1550,Dancer,Musical,12.5,2.12,Good
S1551,Mechanic,Bodily,11.5,1.88,Average
S1552,Mechanic,Bodily,11.5,1.88,Average
S1553,Mechanic,Logical_Mathematical,11.75,1.88,Average
S1554,Mechanic,Bodily,11.75,1.88,Average
S1555,Mechanic,Bodily,12.25,1.88,Average
S1556,Mechanic,Logical_Mathematical,12.0,1.88,Average
S1557,Mechanic,Logical_Mathematical,11.88,1.88,Average
S1558,Mechanic,Bodily,12.12,1.88,Average
S1559,Mechanic,Bodily,12.25,1.88,Average
S1560,Mechanic,Bodily,12.12,1.88,Average
S1561,Mechanic,Bodily,11.88,1.88,Average
S1562,Mechanic,Logical_Mathematical,11.38,1.88,Average
S1563,Mechanic,Bodily,11.5,1.88,Average
S1564,Mechanic,Bodily,12.0,1.88,Average
S1565,Mechanic,Logical_Mathematical,11.75,1.88,Average
S1566,Mechanic,Bodily,12.0,1.88,Average
S1567,Mechanic,Bodily,12.25,1.88,Average
S1568,Mechanic,Bodily,12.62,1.88,Average
S1569,Mechanic,Bodily,12.75,1.88,Average
S1570,Mechanic,Bodily,12.38,1.88,Average
S1571,Mechanic,Bodily,12.12,1.88,Average
S1572,Mechanic,Bodily,12.0,1.88,Average
S1573,Mechanic,Bodily,12.12,1.88,Average
S1574,Mechanic,Logical_Mathematical,11.62,1.88,Average
S1575,Mechanic,Bodily,11.75,1.88,Average
S1576,Mechanic,Bodily,12.12,1.88,Average
S1577,Mechanic,Bodily,12.62,1.88,Average
S1578,Mechanic,Bodily,12.5,1.88,Average
S1579,Mechanic,Bodily,12.5,1.88,Average
S1580,Mechanic,Bodily,12.75,1.88,Average
S1581,Mechanic,Bodily,12.12,1.88,Average
S1582,Mechanic,Bodily,12.5,1.88,Average
S1583,Mechanic,Bodily,11.75,1.88,Average
S1584,Mechanic,Bodily,12.0,1.88,Average
S1585,Mechanic,Bodily,11.0,1.88,Average
S1586,Mechanic,Bodily,11.12,1.88,Average
S1587,Mechanic,Bodily,11.25,1.88,Average
S1588,Mechanic,Bodily,11.75,1.88,Average
S1589,Mechanic,Bodily,11.25,1.88,Average
S1590,Mechanic,Bodily,11.75,1.88,Average
S1591,Mechanic,Bodily,11.62,1.88,Average
S1592,Mechanic,Bodily,11.88,1.88,Average
S1593,Mechanic,Bodily,11.12,1.88,Average
S1594,Mechanic,Bodily,11.25,1.88,Average
S1595,Mechanic,Bodily,11.0,1.88,Average
S1596,Mechanic,Bodily,11.88,1.88,Average
S1597,Mechanic,Bodily,11.12,1.88,Average
S1598,Mechanic,Bodily,11.25,1.88,Average
S1599,Mechanic,Bodily,11.12,1.88,Average
S1600,Mechanic,Bodily,11.25,1.88,Average
S1601,Actor / Actress,Linguistic,13.0,2.25,Good
S1602,Actor / Actress,Linguistic,13.12,2.25,Good
S1603,Actor / Actress,Linguistic,12.75,2.25,Good
S1604,Actor / Actress,Bodily,13.38,2.25,Good
S1605,Actor / Actress,Bodily,14.0,2.25,Good
S1606,Actor / Actress,Interpersonal,13.0,2.25,Good
S1607,Actor / Actress,Linguistic,13.5,2.25,Good
S1608,Actor / Actress,Interpersonal,13.88,2.25,Good
S1609,Actor / Actress,Linguistic,12.88,2.25,Good
S1610,Actor / Actress,Bodily,13.12,2.25,Good
S1611,Actor / Actress,Linguistic,13.12,2.25,Good
S1612,Actor / Actress,Linguistic,13.38,2.25,Good
S1613,Actor / Actress,Linguistic,13.5,2.25,Good
S1614,Actor / Actress,Linguistic,13.5,2.25,Good
S1615,Actor / Actress,Interpersonal,13.25,2.25,Good
S1616,Actor / Actress,Interpersonal,12.62,2.25,Good
S1617,Actor / Actress,Linguistic,13.25,2.25,Good
S1618,Actor / Actress,Linguistic,14.0,2.25,Good
S1619,Actor / Actress,Bodily,14.0,2.25,Good
S1620,Actor / Actress,Interpersonal,14.25,2.25,Good
S1621,Actor / Actress,Linguistic,13.0,2.25,Good
S1622,Actor / Actress,Linguistic,13.62,2.25,Good
S1623,Actor / Actress,Linguistic,12.75,2.25,Good
S1624,Actor / Actress,Linguistic,13.38,2.25,Good
S1625,Actor / Actress,Interpersonal,12.88,2.25,Good
S1626,Actor / Actress,Bodily,13.12,2.25,Good
S1627,Actor / Actress,Linguistic,14.0,2.25,Good
S1628,Actor / Actress,Linguistic,14.12,2.25,Good
S1629,Actor / Actress,Interpersonal,13.75,2.25,Good
S1630,Actor / Actress,Interpersonal,14.0,2.25,Good
S1631,Actor / Actress,Linguistic,13.62,2.25,Good
S1632,Actor / Actress,Interpersonal,13.75,2.25,Good
S1633,Actor / Actress,Linguistic,13.0,2.25,Good
S1634,Actor / Actress,Intrapersonal,13.5,2.25,Good
S1635,Actor / Actress,Intrapersonal,13.62,2.25,Good
S1636,Actor / Actress,Bodily,13.75,2.25,Good
S1637,Actor / Actress,Linguistic,13.62,2.25,Good
S1638,Actor / Actress,Linguistic,13.88,2.25,Good
S1639,Actor / Actress,Intrapersonal,13.62,2.25,Good
S1640,Actor / Actress,Intrapersonal,14.0,2.25,Good
S1641,Actor / Actress,Linguistic,13.5,2.25,Good
S1642,Actor / Actress,Linguistic,14.38,2.25,Good
S1643,Actor / Actress,Bodily,14.5,2.25,Good
S1644,Actor / Actress,Interpersonal,14.25,2.25,Good
S1645,Actor / Actress,Intrapersonal,13.12,2.25,Good
S1646,Actor / Actress,Intrapersonal,13.0,2.25,Good
S1647,Actor / Actress,Linguistic,13.62,2.25,Good
S1648,Actor / Actress,Intrapersonal,13.88,2.25,Good
S1649,Actor / Actress,Intrapersonal,13.62,2.25,Good
S1650,Actor / Actress,Bodily,13.75,2.25,Good
S1651,Physical Therapist,Naturalist,10.88,1.75,Average
S1652,Physical Therapist,Naturalist,10.75,1.75,Average
S1653,Physical Therapist,Naturalist,10.88,1.75,Average
S1654,Physical Therapist,Naturalist,10.75,1.75,Average
S1655,Physical Therapist,Bodily,11.0,1.75,Average
S1656,Physical Therapist,Naturalist,11.0,1.75,Average
S1657,Physical Therapist,Bodily,10.75,1.75,Average
S1658,Physical Therapist,Bodily,11.5,1.75,Average
S1659,Physical Therapist,Naturalist,10.88,1.75,Average
S1660,Physical Therapist,Bodily,11.25,1.75,Average
S1661,Physical Therapist,Naturalist,11.38,1.75,Average
S1662,Physical Therapist,Naturalist,11.62,1.75,Average
S1663,Physical Therapist,Naturalist,10.75,1.75,Average
S1664,Physical Therapist,Bodily,11.62,1.75,Average
S1665,Physical Therapist,Naturalist,11.12,1.75,Average
S1666,Physical Therapist,Naturalist,11.88,1.75,Average
S1667,Physical Therapist,Bodily,11.25,1.75,Average
S1668,Physical Therapist,Naturalist,11.38,1.75,Average
S1669,Physical Therapist,Bodily,11.25,1.75,Average
S1670,Physical Therapist,Naturalist,11.62,1.75,Average
S1671,Physical Therapist,Naturalist,11.25,1.75,Average
S1672,Physical Therapist,Naturalist,10.62,1.75,Average
S1673,Physical Therapist,Bodily,11.12,1.75,Average
S1674,Physical Therapist,Naturalist,11.38,1.75,Average
S1675,Physical Therapist,Bodily,11.0,1.75,Average
S1676,Physical Therapist,Bodily,11.62,1.75,Average
S1677,Physical Therapist,Naturalist,11.0,1.75,Average
S1678,Physical Therapist,Naturalist,11.62,1.75,Average
S1679,Physical Therapist,Bodily,11.12,1.75,Average
S1680,Physical Therapist,Naturalist,11.38,1.75,Average
S1681,Physical Therapist,Naturalist,11.38,1.75,Average
S1682,Physical Therapist,Naturalist,11.5,1.75,Average
S1683,Physical Therapist,Bodily,11.75,1.75,Average
S1684,Physical Therapist,Naturalist,11.12,1.75,Average
S1685,Physical Therapist,Bodily,11.0,1.75,Average
S1686,Physical Therapist,Bodily,12.0,1.75,Average
S1687,Physical Therapist,Naturalist,10.88,1.75,Average
S1688,Physical Therapist,Naturalist,11.38,1.75,Average
S1689,Physical Therapist,Bodily,11.25,1.75,Average
S1690,Physical Therapist,Naturalist,11.5,1.75,Average
S1691,Physical Therapist,Naturalist,11.0,1.75,Average
S1692,Physical Therapist,Naturalist,10.62,1.75,Average
S1693,Physical Therapist,Bodily,11.62,1.75,Average
S1694,Physical Therapist,Naturalist,12.0,1.75,Average
S1695,Physical Therapist,Bodily,11.38,1.75,Average
S1696,Physical Therapist,Bodily,12.0,1.75,Average
S1697,Physical Therapist,Naturalist,11.38,1.75,Average
S1698,Physical Therapist,Naturalist,12.12,1.75,Average
S1699,Physical Therapist,Bodily,12.38,1.75,Average
S1700,Physical Therapist,Naturalist,11.0,1.75,Average
S1701,Editor,Musical,12.38,2.0,Good
S1702,Editor,Musical,12.88,2.0,Good
S1703,Editor,Logical_Mathematical,12.62,2.0,Good
S1704,Editor,Logical_Mathematical,11.88,2.0,Good
S1705,Editor,Musical,12.88,2.0,Good
S1706,Editor,Musical,13.38,2.0,Good
S1707,Editor,Musical,12.62,2.0,Good
S1708,Editor,Musical,12.5,2.0,Good
S1709,Editor,Musical,12.5,2.0,Good
S1710,Editor,Logical_Mathematical,12.5,2.0,Good
S1711,Editor,Logical_Mathematical,12.38,2.0,Good
S1712,Editor,Musical,13.75,2.0,Good
S1713,Editor,Musical,12.5,2.0,Good
S1714,Editor,Musical,12.88,2.0,Good
S1715,Editor,Musical,12.62,2.0,Good
S1716,Editor,Intrapersonal,13.5,2.0,Good
S1717,Editor,Intrapersonal,13.0,2.0,Good
S1718,Editor,Logical_Mathematical,12.75,2.0,Good
S1719,Editor,Musical,12.62,2.0,Good
S1720,Editor,Musical,12.75,2.0,Good
S1721,Editor,Musical,12.88,2.0,Good
S1722,Editor,Musical,12.62,2.0,Good
S1723,Editor,Logical_Mathematical,12.62,2.0,Good
S1724,Editor,Logical_Mathematical,11.75,2.0,Good
S1725,Editor,Musical,12.62,2.0,Good
S1726,Editor,Musical,13.25,2.0,Good
S1727,Editor,Musical,12.88,2.0,Good
S1728,Editor,Logical_Mathematical,13.25,2.0,Good
S1729,Editor,Logical_Mathematical,12.12,2.0,Good
S1730,Editor,Logical_Mathematical,12.12,2.0,Good
S1731,Editor,Musical,13.12,2.0,Good
S1732,Editor,Musical,13.25,2.0,Good
S1733,Editor,Musical,12.75,2.0,Good
S1734,Editor,Logical_Mathematical,12.62,2.0,Good
S1735,Editor,Logical_Mathematical,12.38,2.0,Good
S1736,Editor,Intrapersonal,12.75,2.0,Good
S1737,Editor,Musical,12.88,2.0,Good
S1738,Editor,Musical,13.38,2.0,Good
S1739,Editor,Musical,12.12,2.0,Good
S1740,Editor,Musical,12.75,2.0,Good
S1741,Editor,Intrapersonal,12.75,2.0,Good
S1742,Editor,Logical_Mathematical,11.88,2.0,Good
S1743,Editor,Musical,12.12,2.0,Good
S1744,Editor,Musical,12.25,2.0,Good
S1745,Editor,Musical,12.5,2.0,Good
S1746,Editor,Intrapersonal,12.75,2.0,Good
S1747,Editor,Logical_Mathematical,13.0,2.0,Good
S1748,Editor,Logical_Mathematical,12.75,2.0,Good
S1749,Editor,Logical_Mathematical,12.25,2.0,Good
S1750,Editor,Musical,12.25,2.0,Good
S1751,Historian,Intrapersonal,12.88,2.12,Good
S1752,Historian,Intrapersonal,12.5,2.12,Good
S1753,Historian,Logical_Mathematical,13.25,2.12,Good
S1754,Historian,Logical_Mathematical,12.75,2.12,Good
S1755,Historian,Logical_Mathematical,13.38,2.12,Good
S1756,Historian,Logical_Mathematical,12.88,2.12,Good
S1757,Historian,Logical_Mathematical,12.5,2.12,Good
S1758,Historian,Logical_Mathematical,13.12,2.12,Good
S1759,Historian,Intrapersonal,12.25,2.12,Good
S1760,Historian,Intrapersonal,13.25,2.12,Good
S1761,Historian,Intrapersonal,12.38,2.12,Good
S1762,Historian,Intrapersonal,13.12,2.12,Good
S1763,Historian,Intrapersonal,12.75,2.12,Good
S1764,Historian,Logical_Mathematical,13.25,2.12,Good
S1765,Historian,Logical_Mathematical,12.38,2.12,Good
S1766,Historian,Intrapersonal,12.75,2.12,Good
S1767,Historian,Intrapersonal,12.88,2.12,Good
S1768,Historian,Logical_Mathematical,13.38,2.12,Good
S1769,Historian,Logical_Mathematical,13.5,2.12,Good
S1770,Historian,Logical_Mathematical,13.12,2.12,Good
S1771,Historian,Naturalist,12.88,2.12,Good
S1772,Historian,Naturalist,12.5,2.12,Good
S1773,Historian,Intrapersonal,12.75,2.12,Good
S1774,Historian,Intrapersonal,13.5,2.12,Good
S1775,Historian,Intrapersonal,12.75,2.12,Good
S1776,Historian,Intrapersonal,13.0,2.12,Good
S1777,Historian,Logical_Mathematical,11.88,2.12,Good
S1778,Historian,Logical_Mathematical,13.25,2.12,Good
S1779,Historian,Logical_Mathematical,13.75,2.12,Good
S1780,Historian,Intrapersonal,13.62,2.12,Good
S1781,Historian,Logical_Mathematical,14.0,2.12,Good
S1782,Historian,Logical_Mathematical,13.62,2.12,Good
S1783,Historian,Naturalist,11.88,2.12,Good
S1784,Historian,Naturalist,12.38,2.12,Good
S1785,Historian,Intrapersonal,12.38,2.12,Good
S1786,Historian,Intrapersonal,13.38,2.12,Good
S1787,Historian,Intrapersonal,12.38,2.12,Good
S1788,Historian,Intrapersonal,13.25,2.12,Good
S1789,Historian,Logical_Mathematical,12.75,2.12,Good
S1790,Historian,Logical_Mathematical,12.75,2.12,Good
S1791,Historian,Logical_Mathematical,13.75,2.12,Good
S1792,Historian,Intrapersonal,14.0,2.12,Good
S1793,Historian,Logical_Mathematical,13.12,2.12,Good
S1794,Historian,Logical_Mathematical,13.25,2.12,Good
S1795,Historian,Logical_Mathematical,12.12,2.12,Good
S1796,Historian,Naturalist,12.62,2.12,Good
S1797,Historian,Intrapersonal,12.62,2.12,Good
S1798,Historian,Intrapersonal,13.75,2.12,Good
S1799,Historian,Intrapersonal,12.75,2.12,Good
S1800,Historian,Intrapersonal,12.38,2.12,Good
S1801,Journalist,Linguistic,12.38,2.12,Good
S1802,Journalist,Linguistic,13.12,2.12,Good
S1803,Journalist,Logical_Mathematical,12.88,2.12,Good
S1804,Journalist,Logical_Mathematical,12.25,2.12,Good
S1805,Journalist,Linguistic,13.25,2.12,Good
S1806,Journalist,Linguistic,12.88,2.12,Good
S1807,Journalist,Linguistic,12.38,2.12,Good
S1808,Journalist,Linguistic,12.5,2.12,Good
S1809,Journalist,Linguistic,12.75,2.12,Good
S1810,Journalist,Logical_Mathematical,12.5,2.12,Good
S1811,Journalist,Logical_Mathematical,12.12,2.12,Good
S1812,Journalist,Linguistic,13.25,2.12,Good
S1813,Journalist,Linguistic,13.5,2.12,Good
S1814,Journalist,Linguistic,12.75,2.12,Good
S1815,Journalist,Linguistic,12.75,2.12,Good
S1816,Journalist,Linguistic,12.75,2.12,Good
S1817,Journalist,Logical_Mathematical,12.5,2.12,Good
S1818,Journalist,Logical_Mathematical,12.62,2.12,Good
S1819,Journalist,Linguistic,12.5,2.12,Good
S1820,Journalist,Linguistic,13.25,2.12,Good
S1821,Journalist,Linguistic,12.62,2.12,Good
S1822,Journalist,Linguistic,13.0,2.12,Good
S1823,Journalist,Logical_Mathematical,13.25,2.12,Good
S1824,Journalist,Logical_Mathematical,12.62,2.12,Good
S1825,Journalist,Linguistic,12.75,2.12,Good
S1826,Journalist,Linguistic,13.75,2.12,Good
S1827,Journalist,Linguistic,12.75,2.12,Good
S1828,Journalist,Logical_Mathematical,12.88,2.12,Good
S1829,Journalist,Logical_Mathematical,12.75,2.12,Good
S1830,Journalist,Logical_Mathematical,12.75,2.12,Good
S1831,Journalist,Linguistic,13.5,2.12,Good
S1832,Journalist,Linguistic,13.12,2.12,Good
S1833,Journalist,Linguistic,13.38,2.12,Good
S1834,Journalist,Logical_Mathematical,14.0,2.12,Good
S1835,Journalist,Logical_Mathematical,13.38,2.12,Good
S1836,Journalist,Logical_Mathematical,12.75,2.12,Good
S1837,Journalist,Linguistic,13.5,2.12,Good
S1838,Journalist,Linguistic,14.25,2.12,Good
S1839,Journalist,Linguistic,14.5,2.12,Good
S1840,Journalist,Linguistic,13.38,2.12,Good
S1841,Journalist,Interpersonal,13.5,2.12,Good
S1842,Journalist,Interpersonal,13.0,2.12,Good
S1843,Journalist,Linguistic,13.5,2.12,Good
S1844,Journalist,Linguistic,13.25,2.12,Good
S1845,Journalist,Linguistic,13.38,2.12,Good
S1846,Journalist,Linguistic,13.25,2.12,Good
S1847,Journalist,Interpersonal,12.62,2.12,Good
S1848,Journalist,Interpersonal,12.75,2.12,Good
S1849,Journalist,Linguistic,13.5,2.12,Good
S1850,Journalist,Linguistic,13.5,2.12,Good
S1851,Language Teacher,Interpersonal,12.38,2.12,Good
S1852,Language Teacher,Interpersonal,12.75,2.12,Good
S1853,Language Teacher,Linguistic,13.12,2.12,Good
S1854,Language Teacher,Intrapersonal,12.62,2.12,Good
S1855,Language Teacher,Intrapersonal,12.38,2.12,Good
S1856,Language Teacher,Linguistic,12.75,2.12,Good
S1857,Language Teacher,Interpersonal,12.88,2.12,Good
S1858,Language Teacher,Interpersonal,12.75,2.12,Good
S1859,Language Teacher,Linguistic,12.75,2.12,Good
S1860,Language Teacher,Interpersonal,12.25,2.12,Good
S1861,Language Teacher,Intrapersonal,12.12,2.12,Good
S1862,Language Teacher,Linguistic,12.38,2.12,Good
S1863,Language Teacher,Linguistic,12.62,2.12,Good
S1864,Language Teacher,Interpersonal,12.25,2.12,Good
S1865,Language Teacher,Interpersonal,12.88,2.12,Good
S1866,Language Teacher,Linguistic,12.5,2.12,Good
S1867,Language Teacher,Intrapersonal,12.25,2.12,Good
S1868,Language Teacher,Intrapersonal,12.38,2.12,Good
S1869,Language Teacher,Linguistic,13.5,2.12,Good
